"MI","Akron Oil Field","oilfield","Tuscola","26","157","433532N","0833328W","43.59222","-83.55778","","","","","","","Fairgrove"
"MI","Akron, Township of","civil","Tuscola","26","157","433832N","0833133W","43.64222","-83.52583","","","","","","","Fish Point"
"MI","Al Meyers Airport","airport","Lenawee","26","091","420130N","0835620W","42.025","-83.93889","","","","","815","","Tecumseh North"
"MI","Alabaster","ppl","Iosco","26","069","441111N","0833329W","44.18639","-83.55806","","","","","","","Alabaster"
"MI","Alabaster Junction","ppl","Iosco","26","069","441445N","0833349W","44.24583","-83.56361","","","","","","","Alabaster"
"MI","Alabaster Swamp","swamp","Iosco","26","069","441026N","0833638W","44.17389","-83.61056","","","","","","","Alabaster"
"MI","Alabaster Township Cemetery","cemetery","Iosco","26","069","441202N","0833313W","44.20056","-83.55361","","","","","582","","Alabaster"
"MI","Alabaster Whitney Drain","stream","Iosco","26","069","440836N","0833510W","44.14333","-83.58611","441150N","0833459W","44.19722","-83.58306","","","Alabaster"
"MI","Alabaster, Township of","civil","Iosco","26","069","441132N","0833606W","44.19222","-83.60167","","","","","","","Alabaster"
"MI","Alaiedon School","school","Ingham","26","065","423756N","0842603W","42.63222","-84.43417","","","","","916","","East Lansing"
"MI","Alaiedon, Township of","civil","Ingham","26","065","423843N","0842523W","42.64528","-84.42306","","","","","","","East Lansing"
"MI","Alamando","ppl","Midland","26","111","434434N","0843136W","43.74278","-84.52667","","","","","","","Alamando"
"MI","Alameda School","school","Oakland","26","125","422846N","0832201W","42.47944","-83.36694","","","","","","","Redford"
"MI","Alamo","ppl","Kalamazoo","26","077","422231N","0854228W","42.37528","-85.70778","","","","","783","","Otsego"
"MI","Alamo Valley School","school","Kalamazoo","26","077","422207N","0854039W","42.36861","-85.6775","","","","","803","","Kalamazoo SW"
"MI","Alamo, Township of","civil","Kalamazoo","26","077","422209N","0854222W","42.36917","-85.70611","","","","","","","Kalamazoo SW"
"MI","Alan B Shepard School","school","Macomb","26","099","423136N","0825924W","42.52667","-82.99","","","","","","","Mount Clemens West"
"MI","Alanson","ppl","Emmet","26","047","452639N","0844712W","45.44417","-84.78667","","","","","615","744","Alanson"
"MI","Alaska","ppl","Kent","26","081","425024N","0852841W","42.84","-85.47806","","","","","685","","Alto"
"MI","Alaska Bay","bay","Huron","26","063","440352N","0825706W","44.06444","-82.95167","","","","","","","Port Austin East"
"MI","Alba","ppl","Antrim","26","009","445829N","0845807W","44.97472","-84.96861","","","","","1179","","Alba"
"MI","Albain Drain","canal","Monroe","26","115","415208N","0833040W","41.86889","-83.51111","","","","","","","Lambertville East"
"MI","Alban Cemetery","cemetery","Washtenaw","26","161","421028N","0833509W","42.17444","-83.58583","","","","","","","Ypsilanti East"
"MI","Albany Bay","bay","Chippewa","26","033","455837N","0840647W","45.97694","-84.11306","","","","","","","Albany Island"
"MI","Albany Creek","stream","Chippewa","26","033","455812N","0840435W","45.97","-84.07639","460110N","0840623W","46.01944","-84.10639","","","Albany Island"
"MI","Albany Harbor","bay","Chippewa","26","033","455818N","0840554W","45.97167","-84.09833","","","","","","","Albany Island"
"MI","Albany Island","island","Chippewa","26","033","455813N","0840615W","45.97028","-84.10417","","","","","","","Albany Island"
"MI","Albee School","school","Saginaw","26","145","431520N","0835823W","43.25556","-83.97306","","","","","","","Bridgeport"
"MI","Albee, Township of","civil","Saginaw","26","145","431536N","0835936W","43.26","-83.99333","","","","","","","Bridgeport"
"MI","Albert Drain","canal","Saginaw","26","145","431049N","0840217W","43.18028","-84.03806","","","","","","","Chesaning East"
"MI","Albert E Sleeper State Park","park","Huron","26","063","435824N","0831216W","43.97333","-83.20444","","","","","","","Rush Lake"
"MI","Albert J Lindberg Airport","airport","Mackinac","26","097","460209N","0842511W","46.03583","-84.41972","","","","","760","","Hessel"
"MI","Albert Township School","school","Montmorency","26","119","445316N","0841820W","44.88778","-84.30556","","","","","","","Lewiston"
"MI","Albert, Township of","civil","Montmorency","26","119","445416N","0841514W","44.90444","-84.25389","","","","","","","Lewiston"
"MI","Alberta","ppl","Baraga","26","013","463837N","0882846W","46.64361","-88.47944","","","","","1319","","Alberta"
"MI","Albino Lake","lake","Gogebic","26","053","461540N","0891545W","46.26111","-89.2625","","","","","","","Beaton"
"MI","Albion","ppl","Calhoun","26","025","421435N","0844511W","42.24306","-84.75306","","","","","959","10197","Southwest Albion"
"MI","Albion Landing","ppl","Calhoun","26","025","422255N","0844703W","42.38194","-84.78417","","","","","","","Duck Lake"
"MI","Albion Memory Gardens","cemetery","Calhoun","26","025","421418N","0844633W","42.23833","-84.77583","","","","","","","Southwest Albion"
"MI","Albion, City of","civil","Calhoun","26","025","421447N","0844525W","42.24639","-84.75694","","","","","","","Southwest Albion"
"MI","Albion, Township of","civil","Calhoun","26","025","421228N","0844615W","42.20778","-84.77083","","","","","","","Southwest Albion"
"MI","Albrandt Drain","canal","Tuscola","26","157","433305N","0831516W","43.55139","-83.25444","","","","","","","Ellington"
"MI","Albright Park","park","Osceola","26","133","435141N","0852745W","43.86139","-85.4625","","","","","","","Hersey"
"MI","Albright Swamp","swamp","Kalkaska","26","079","443643N","0851651W","44.61194","-85.28083","","","","","","","Fife Lake"
"MI","Albrow Creek","stream","Jackson","26","075","422415N","0842744W","42.40417","-84.46222","422138N","0842656W","42.36056","-84.44889","","","Leslie"
"MI","Alchim Cemetery","cemetery","Ingham","26","065","423814N","0841058W","42.63722","-84.18278","","","","","","","Webberville"
"MI","Alcona","ppl","Alcona","26","001","444536N","0831752W","44.76","-83.29778","","","","","","","Black River"
"MI","Alcona Cemetery","cemetery","Alcona","26","001","444516N","0831844W","44.75444","-83.31222","","","","","","","Black River"
"MI","Alcona County","civil","Alcona","26","001","444100N","0833500W","44.68333","-83.58333","","","","","","10145","Barton City"
"MI","Alcona County Recreation Area","park","Alcona","26","001","444049N","0832328W","44.68028","-83.39111","","","","","800","","Lincoln"
"MI","Alcona Dam Pond","reservoir","Alcona","26","001","443345N","0834800W","44.5625","-83.8","","","","","828","","Alcona Dam Pond"
"MI","Alcona High School","school","Alcona","26","001","443926N","0832420W","44.65722","-83.40556","","","","","","","Lincoln"
"MI","Alcona, Township of","civil","Alcona","26","001","444819N","0832653W","44.80528","-83.44806","","","","","","","Spruce"
"MI","Alcott School","school","Oakland","26","125","423957N","0831904W","42.66583","-83.31778","","","","","","","Pontiac North"
"MI","Alden","ppl","Antrim","26","009","445252N","0851632W","44.88111","-85.27556","","","","","604","","Alden"
"MI","Alder","ppl","Marquette","26","103","464722N","0874150W","46.78944","-87.69722","","","","","","","Big Bay"
"MI","Alder Brook","stream","Menominee","26","109","454141N","0873142W","45.69472","-87.52833","454048N","0873236W","45.68","-87.54333","","","Hermansville"
"MI","Alder Camp","locale","Luce","26","095","462302N","0851454W","46.38389","-85.24833","","","","","","","Big Beaver Creek"
"MI","Alder Creek","stream","Clinton","26","037","425448N","0842230W","42.91333","-84.375","425328N","0842322W","42.89111","-84.38944","","","Price"
"MI","Alder Creek","stream","Calhoun","26","025","420916N","0850749W","42.15444","-85.13028","420754N","0850143W","42.13167","-85.02861","","","East Leroy"
"MI","Alder Creek","stream","Marquette","26","103","464730N","0874203W","46.79167","-87.70083","464518N","0874319W","46.755","-87.72194","","","Big Bay"
"MI","Alder Creek","stream","Tuscola","26","157","432648N","0831057W","43.44667","-83.1825","432245N","0831235W","43.37917","-83.20972","","","Kingston"
"MI","Alder Creek Drain","stream","Clinton","26","037","430029N","0842352W","43.00806","-84.39778","425526N","0842239W","42.92389","-84.3775","","","Ovid West"
"MI","Alderman Cemetery","cemetery","Ionia","26","067","425210N","0850435W","42.86944","-85.07639","","","","","","","Woodbury"
"MI","Alderman Lake","lake","Oakland","26","125","423914N","0833557W","42.65389","-83.59917","","","","","990","","Highland"
"MI","Aldrich Cemetery","cemetery","Hillsdale","26","059","420016N","0842515W","42.00444","-84.42083","","","","","","","Somerset Center"
"MI","Aldrich Lake","lake","Clinton","26","037","425312N","0842339W","42.88667","-84.39417","","","","","","","Price"
"MI","Aldrich Lake","lake","St. Joseph","26","149","414558N","0853201W","41.76611","-85.53361","","","","","815","","Klinger Lake"
"MI","Aldrich Lake","lake","Schoolcraft","26","153","460741N","0861809W","46.12806","-86.3025","","","","","","","Steuben NE"
"MI","Aldrich Park","park","Genesee","26","049","430032N","0834151W","43.00889","-83.6975","","","","","","","Flint North"
